d_affinia_1.txt, deceptive, p, word_count=64, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_palmer_6.txt, deceptive, p, word_count=123, total_entity_count=0, total_unique_entity_count=0, LOCATION=3, PERSON=0, ORGANIZATION=2, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=3, unique_PERSON=0, unique_ORGANIZATION=2, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_palmer_7.txt, deceptive, p, word_count=69, total_entity_count=0, total_unique_entity_count=0, LOCATION=3, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=3, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_palmer_8.txt, deceptive, p, word_count=140, total_entity_count=0, total_unique_entity_count=0, LOCATION=3, PERSON=0, ORGANIZATION=10, MONEY=0, PERCENT=0, DATE=1, TIME=1, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=9, unique_MONEY=0, unique_PERCENT=0, unique_DATE=1, unique_TIME=1, 
d_palmer_9.txt, deceptive, p, word_count=111, total_entity_count=0, total_unique_entity_count=0, LOCATION=2, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_sheraton_1.txt, deceptive, p, word_count=68, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_sheraton_10.txt, deceptive, p, word_count=52, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_sheraton_11.txt, deceptive, p, word_count=208, total_entity_count=0, total_unique_entity_count=0, LOCATION=3, PERSON=0, ORGANIZATION=4, MONEY=0, PERCENT=0, DATE=1, TIME=0, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=4, unique_MONEY=0, unique_PERCENT=0, unique_DATE=1, unique_TIME=0, 
d_sheraton_12.txt, deceptive, p, word_count=73, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=1, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=1, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_sheraton_13.txt, deceptive, p, word_count=101, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=1, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=1, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_sheraton_14.txt, deceptive, p, word_count=35, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_sheraton_15.txt, deceptive, p, word_count=51, total_entity_count=0, total_unique_entity_count=0, LOCATION=2, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_sheraton_16.txt, deceptive, p, word_count=91, total_entity_count=0, total_unique_entity_count=0, LOCATION=2, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_sheraton_17.txt, deceptive, p, word_count=50, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_sheraton_18.txt, deceptive, p, word_count=59, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=1, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=1, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_sheraton_19.txt, deceptive, p, word_count=137, total_entity_count=0, total_unique_entity_count=0, LOCATION=3, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_sheraton_2.txt, deceptive, p, word_count=253, total_entity_count=0, total_unique_entity_count=0, LOCATION=3, PERSON=0, ORGANIZATION=9, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=3, unique_PERSON=0, unique_ORGANIZATION=6, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_sheraton_20.txt, deceptive, p, word_count=79, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_sheraton_3.txt, deceptive, p, word_count=91, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_sheraton_4.txt, deceptive, p, word_count=121, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_sheraton_5.txt, deceptive, p, word_count=118, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_sheraton_6.txt, deceptive, p, word_count=40, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_sheraton_7.txt, deceptive, p, word_count=103, total_entity_count=0, total_unique_entity_count=0, LOCATION=2, PERSON=0, ORGANIZATION=10, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=7, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_sheraton_8.txt, deceptive, p, word_count=242, total_entity_count=0, total_unique_entity_count=0, LOCATION=3, PERSON=0, ORGANIZATION=5, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=5, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_sheraton_9.txt, deceptive, p, word_count=103, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_sofitel_1.txt, deceptive, p, word_count=119, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_sofitel_10.txt, deceptive, p, word_count=111, total_entity_count=0, total_unique_entity_count=0, LOCATION=2, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_sofitel_11.txt, deceptive, p, word_count=70, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_sofitel_12.txt, deceptive, p, word_count=67, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=4, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=4, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_sofitel_13.txt, deceptive, p, word_count=132, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=4, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=4, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_sofitel_14.txt, deceptive, p, word_count=260, total_entity_count=0, total_unique_entity_count=0, LOCATION=4, PERSON=0, ORGANIZATION=4, MONEY=0, PERCENT=0, DATE=0, TIME=4, unique_LOCATION=3, unique_PERSON=0, unique_ORGANIZATION=4, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=4, 
d_sofitel_15.txt, deceptive, p, word_count=115, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=4, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=4, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_sofitel_16.txt, deceptive, p, word_count=143, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=4, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=4, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_sofitel_17.txt, deceptive, p, word_count=83, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_sofitel_18.txt, deceptive, p, word_count=90, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=5, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=5, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_sofitel_19.txt, deceptive, p, word_count=122, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_sofitel_2.txt, deceptive, p, word_count=149, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=1, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=1, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_sofitel_20.txt, deceptive, p, word_count=172, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=1, MONEY=0, PERCENT=0, DATE=3, TIME=1, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=1, unique_MONEY=0, unique_PERCENT=0, unique_DATE=3, unique_TIME=1, 
d_sofitel_3.txt, deceptive, p, word_count=197, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=8, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=4, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_sofitel_4.txt, deceptive, p, word_count=131, total_entity_count=0, total_unique_entity_count=0, LOCATION=2, PERSON=0, ORGANIZATION=4, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=4, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_sofitel_5.txt, deceptive, p, word_count=97, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=3, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=3, unique_TIME=0, 
d_sofitel_6.txt, deceptive, p, word_count=115, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=4, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=4, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_sofitel_7.txt, deceptive, p, word_count=116, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_sofitel_8.txt, deceptive, p, word_count=43, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=4, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=4, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_sofitel_9.txt, deceptive, p, word_count=71, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_swissotel_1.txt, deceptive, p, word_count=195, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=2, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=2, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_swissotel_10.txt, deceptive, p, word_count=116, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=4, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=4, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_swissotel_11.txt, deceptive, p, word_count=55, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=1, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=1, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_swissotel_12.txt, deceptive, p, word_count=69, total_entity_count=0, total_unique_entity_count=0, LOCATION=3, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_swissotel_13.txt, deceptive, p, word_count=117, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_swissotel_14.txt, deceptive, p, word_count=129, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=2, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=1, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_swissotel_15.txt, deceptive, p, word_count=99, total_entity_count=0, total_unique_entity_count=0, LOCATION=2, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=1, TIME=0, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=1, unique_TIME=0, 
d_swissotel_16.txt, deceptive, p, word_count=73, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_swissotel_17.txt, deceptive, p, word_count=38, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_swissotel_18.txt, deceptive, p, word_count=103, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=2, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=2, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_swissotel_19.txt, deceptive, p, word_count=79, total_entity_count=0, total_unique_entity_count=0, LOCATION=3, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=3, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_swissotel_2.txt, deceptive, p, word_count=136, total_entity_count=0, total_unique_entity_count=0, LOCATION=3, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_swissotel_20.txt, deceptive, p, word_count=64, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_swissotel_3.txt, deceptive, p, word_count=73, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=1, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=1, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_swissotel_4.txt, deceptive, p, word_count=71, total_entity_count=0, total_unique_entity_count=0, LOCATION=4, PERSON=0, ORGANIZATION=2, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=4, unique_PERSON=0, unique_ORGANIZATION=2, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_swissotel_5.txt, deceptive, p, word_count=156, total_entity_count=0, total_unique_entity_count=0, LOCATION=4, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_swissotel_6.txt, deceptive, p, word_count=39, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_swissotel_7.txt, deceptive, p, word_count=108, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_swissotel_8.txt, deceptive, p, word_count=69, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_swissotel_9.txt, deceptive, p, word_count=33, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=2, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=2, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_talbott_1.txt, deceptive, p, word_count=110, total_entity_count=0, total_unique_entity_count=0, LOCATION=3, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=3, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_talbott_10.txt, deceptive, p, word_count=157, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_talbott_11.txt, deceptive, p, word_count=86, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_talbott_12.txt, deceptive, p, word_count=83, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_talbott_13.txt, deceptive, p, word_count=115, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=2, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=2, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_talbott_14.txt, deceptive, p, word_count=93, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_talbott_15.txt, deceptive, p, word_count=49, total_entity_count=0, total_unique_entity_count=0, LOCATION=2, PERSON=1, ORGANIZATION=2, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=2, unique_PERSON=1, unique_ORGANIZATION=2, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_talbott_16.txt, deceptive, p, word_count=92, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_talbott_17.txt, deceptive, p, word_count=146, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_talbott_18.txt, deceptive, p, word_count=88, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_talbott_19.txt, deceptive, p, word_count=43, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_talbott_2.txt, deceptive, p, word_count=252, total_entity_count=0, total_unique_entity_count=0, LOCATION=3, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_talbott_20.txt, deceptive, p, word_count=55, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=1, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=1, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_talbott_3.txt, deceptive, p, word_count=138, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=2, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=2, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_talbott_4.txt, deceptive, p, word_count=70, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
